start_year,no_births,growth_transitions,diseases,type,location,eradication,W,Wnewborn,W_start,Wnewborn_start,erad,W_lag,Wnewborn_lag,erad_lag,erad_diff,dW_dd,dWnewborn_dd,d2W_dd2,d2Wnewborn_dd2,W_elast_1,Wnewborn_elast_1,W_elast_2,Wnewborn_elast_2,W_sum,Wnewborn_sum,dW_dd_sum,dWnewborn_dd_sum,d2W_dd2_sum,W_elast_1_sum,W_elast_2_sum,W_relative,W_sum_relative,complementarity_label
2023,FALSE,FALSE,Adult (late),Disability,High Income,0.20000000000000004,93039141883.02774,797130253.8068827,92088269162.52618,789890957.0861391,0.7999999999999999,92801423702.90234,795320429.6266968,0.85,-0.050000000000000044,-4754363602.507931,-36196483.60371825,0.11787414550781229,-2.980232238769526e-5,-0.05123158043058384,-0.04551182423505449,1.27017604692336e-12,-3.747209461434772e-14,93039141883.02774,797130253.8068827,-4754363602.507931,-36196483.60371825,0.11787414550781229,-0.05123158043058384,1.27017604692336e-12,1.0103256661152287,1.0103256661152287,Mortality-disability complementarity
2023,FALSE,FALSE,Adult (late),Mortality,Global,0.20000000000000004,961292848583.3624,7945516420.353086,957300382031.6855,7916426119.388101,0.7999999999999999,960290398814.1998,7938206162.627019,0.85,-0.050000000000000044,-20048995383.251934,-146205154.52135074,-23291567697.283894,-202704114.38001359,-0.02087805460515812,-0.018417908470264085,-0.024254712664049473,-0.0255352544677338,961292848583.3624,7945516420.353086,-20048995383.251934,-146205154.52135074,-23291567697.283894,-0.02087805460515812,-0.024254712664049473,1.0041705473293594,1.0041705473293594,Mortality-disability complementarity
2023,FALSE,FALSE,Adult (late),Mortality,Low Income,0.20000000000000004,176782324063.968,1348485417.392421,175780047749.01443,1342118621.8970544,0.7999999999999999,176530714531.87613,1346885021.129479,0.85,-0.050000000000000044,-5032190641.837153,-32007925.258841485,-5591094885.014334,-46812204.4220253,-0.02850603451745782,-0.023764408065062664,-0.03167207984084124,-0.03475590246208933,176782324063.968,1348485417.392421,-5032190641.837153,-32007925.258841485,-5591094885.014334,-0.02850603451745782,-0.03167207984084124,1.0057018775895694,1.0057018775895694,Mortality-disability complementarity
2023,FALSE,FALSE,Adult (late),Mortality,High Income,0.20000000000000004,92465437477.89398,792670210.8894134,92088269162.52618,789890957.0861391,0.7999999999999999,92370636431.7516,791971315.6314538,0.85,-0.050000000000000044,-1896020922.8475935,-13977905.159192072,-2738771657.7165556,-21973680.79949688,-0.02052622993724284,-0.01764950937401972,-0.029649808245503513,-0.027745551342319576,92465437477.89398,792670210.8894134,-1896020922.8475935,-13977905.159192072,-2738771657.7165556,-0.02052622993724284,-0.029649808245503513,1.0040957259681158,1.0040957259681158,Mortality-disability complementarity
2023,FALSE,FALSE,Ageing-related,Both,Global,0.20000000000000004,988762005089.9088,8176390053.076841,957300382031.6855,7916426119.388101,0.7999999999999999,980448441227.4154,8107219787.103512,0.85,-0.050000000000000044,-166271277249.868,-1383405319.4665897,-2783877524024.568,-26146424749.993565,-0.1695869667982891,-0.17063868450528866,-2.8393920648590703,-3.225079057506959,987798373629.7344,8167754096.84813,-157497353701.1937,-1304588152.288512,-1546240332832.175,-0.1625389198423282,-1.5932769726898601,1.0328649435942479,1.0318583301234276,Mortality-disability complementarity
2023,FALSE,FALSE,Ageing-related,Both,Low Income,0.20000000000000004,180381246095.35428,1382234260.4724438,175780047749.01443,1342118621.8970544,0.7999999999999999,179181600951.63483,1371625132.0373857,0.85,-0.050000000000000044,-23992902874.389015,-212182568.70116216,-298393947952.65906,-3567494306.1105666,-0.1339027151613923,-0.1546942847175673,-1.6653157822448652,-2.600925152786811,180282734696.29745,1381136847.9443533,-23101953609.160137,-202206583.1011389,-177144571827.657,-0.13007302528872555,-0.9955108791424525,1.0261758851773075,1.0256154609407784,Mortality-disability complementarity
2023,FALSE,FALSE,Ageing-related,Both,High Income,0.20000000000000004,95743935133.5021,816078071.015459,92088269162.52618,789890957.0861391,0.7999999999999999,94774262360.2714,809127645.9844682,0.85,-0.050000000000000044,-19393455464.61424,-139008500.61981428,-349278579175.0665,-2535579615.5692296,-0.2046278702850007,-0.17180045856755047,-3.6853737552430825,-3.1337201591773343,95610472514.98999,815125858.1836416,-18177414103.22142,-130325308.91241777,-176975754042.61826,-0.19463017904602534,-1.8950918098776874,1.0396974121049452,1.038248121986607,Mortality-disability complementarity
2023,FALSE,FALSE,Ageing-related,Disability,Global,0.20000000000000004,969894320557.9192,8019356032.521968,957300382031.6855,7916426119.388101,0.7999999999999999,966745835926.3608,7993623554.238502,0.85,-0.050000000000000044,-62969692631.16694,-514649565.6693263,-0.0549316406249999,-0.008106231689453111,-0.06513572677644662,-0.06438251215826156,-5.682118151805948e-14,-1.0140872452212114e-12,969894320557.9192,8019356032.521968,-62969692631.16694,-514649565.6693263,-0.0549316406249999,-0.06513572677644662,-5.682118151805948e-14,1.0131556810825724,1.0131556810825724,Mortality-disability complementarity
2023,FALSE,FALSE,Ageing-related,Disability,Low Income,0.20000000000000004,177359055541.41812,1356256443.4960604,175780047749.01443,1342118621.8970544,0.7999999999999999,176964303593.3172,1352721988.096309,0.85,-0.050000000000000044,-7895038962.018426,-70689107.99502844,-0.006866455078124988,-5.960464477539052e-5,-0.044613737356670895,-0.05225693721036464,-3.880135676347944e-14,-4.406274556035892e-14,177359055541.41812,1356256443.4960604,-7895038962.018426,-70689107.99502844,-0.006866455078124988,-0.044613737356670895,-3.880135676347944e-14,1.0089828613237053,1.0089828613237053,Mortality-disability complementarity
2023,FALSE,FALSE,Ageing-related,Disability,High Income,0.20000000000000004,93841905172.13452,802474805.4716821,92088269162.52618,789890957.0861391,0.7999999999999999,93403496169.73244,799328843.3752964,0.85,-0.050000000000000044,-8768180048.04168,-62919241.92771429,-0.007629394531249987,-5.662441253662099e-5,-0.0938742167863629,-0.0787150901023758,-8.16821087444723e-14,-7.083994654504793e-14,93841905172.13452,802474805.4716821,-8768180048.04168,-62919241.92771429,-0.007629394531249987,-0.0938742167863629,-8.16821087444723e-14,1.0190429902261857,1.0190429902261857,Mortality-disability complementarity
2023,FALSE,FALSE,Ageing-related,Mortality,Global,0.20000000000000004,975204435103.5006,8064824183.714263,957300382031.6855,7916426119.388101,0.7999999999999999,970478052049.9993,8025327254.383304,0.85,-0.050000000000000044,-94527661070.02676,-789938586.6191857,-1546240332832.12,-14896288597.931597,-0.09740319306588159,-0.09843070090228831,-1.5932769726898033,-1.856159646299219,975204435103.5006,8064824183.714263,-94527661070.02676,-789938586.6191857,-1546240332832.12,-0.09740319306588159,-1.5932769726898033,1.018702649040855,1.018702649040855,Mortality-disability complementarity
2023,FALSE,FALSE,Ageing-related,Mortality,Low Income,0.20000000000000004,178703726903.8938,1366999026.3453476,175780047749.01443,1342118621.8970544,0.7999999999999999,177943381171.5367,1360423152.590042,0.85,-0.050000000000000044,-15206914647.14171,-131517475.10611045,-177144571827.65015,-2174215169.0045557,-0.08545928793205466,-0.09667394652591794,-0.9955108791424138,-1.5981903607456072,178703726903.8938,1366999026.3453476,-15206914647.14171,-131517475.10611045,-177144571827.65015,-0.08545928793205466,-0.9955108791424138,1.016632599617073,1.016632599617073,Mortality-disability complementarity
2023,FALSE,FALSE,Ageing-related,Mortality,High Income,0.20000000000000004,93856836505.38165,802542009.7980987,92088269162.52618,789890957.0861391,0.7999999999999999,93386374802.62267,799171706.4488635,0.85,-0.050000000000000044,-9409234055.17974,-67406066.98470348,-176975754042.61063,-1299897408.8926888,-0.10075596225966243,-0.08434491166388232,-1.8950918098776057,-1.6265558432602807,93856836505.38165,802542009.7980987,-9409234055.17974,-67406066.98470348,-176975754042.61063,-0.10075596225966243,-1.8950918098776057,1.0192051317604214,1.0192051317604214,Mortality-disability complementarity
2023,FALSE,FALSE,Infant,Both,Global,0.25,985263552517.411,8081201071.746261,957300382031.6855,7916426119.388101,0.75,979573082675.3014,8047890313.30972,0.7999999999999999,-0.04999999999999993,-113809396842.19254,-666215168.7308129,-400255645314.3504,-1454714376.052288,-0.11618265023306779,-0.08278134303458588,-0.4086021271850555,-0.18075723194766458,985111404842.815,8080448395.56866,-112705444669.73404,-660769102.8783236,-298577542467.67505,-0.11589681817013778,-0.3062022482443698,1.0292104453425361,1.0290515112425902,Mortality-disability complementarity
2023,FALSE,FALSE,Infant,Both,Low Income,0.25,185768903094.06757,1390257109.8663719,175780047749.01443,1342118621.8970544,0.75,183720402453.04892,1380477987.5298462,0.7999999999999999,-0.04999999999999993,-40970012820.37298,-195582446.73051384,-208625845959.43658,-622276949.6896878,-0.2230019762276711,-0.14167733820984618,-1.1355616642128379,-0.4507691939392363,185705865546.5679,1389996935.7150118,-40511324883.34966,-193696136.76229027,-165832888611.5376,-0.22268705318281393,-0.9078114665269621,1.0568258768442003,1.056467260787902,Mortality-disability complementarity
2023,FALSE,FALSE,Infant,Both,High Income,0.25,92668784446.83165,794539561.445014,92088269162.52618,789890957.0861391,0.75,92552327496.6933,793607295.7989272,0.7999999999999999,-0.04999999999999993,-2329139002.767032,-18645312.921736266,-1427766467.038921,-10273015.055640068,-0.02516564483859412,-0.023494381944871065,-0.01542658629616778,-0.01294470843453901,92667852559.09988,794532802.4518691,-2322418491.310733,-18596570.426118396,-825859541.8681166,-0.02515610269480163,-0.008944858982454838,1.0063039004814056,1.0062937809760633,Mortality-disability complementarity
2023,FALSE,FALSE,Infant,Disability,Global,0.25,962771649170.7775,7961552984.56463,957300382031.6855,7916426119.388101,0.75,961677395742.9591,7952527611.529324,0.7999999999999999,-0.04999999999999993,-21885068556.367218,-180507460.70611978,-0.9567260742187524,0.007784366607666036,-0.022757183077449335,-0.022698124360414136,-9.94851369548536e-13,9.7885439547302e-13,962771649170.7775,7961552984.56463,-21885068556.367218,-180507460.70611978,-0.9567260742187524,-0.022757183077449335,-9.94851369548536e-13,1.0057153086343495,1.0057153086343495,Mortality-disability complementarity
2023,FALSE,FALSE,Infant,Disability,Low Income,0.25,177038835096.38,1351589171.5976694,175780047749.01443,1342118621.8970544,0.75,176787077626.9069,1349695061.6575465,0.7999999999999999,-0.04999999999999993,-5035149389.462287,-37882198.80245691,0.004577636718750012,-0.0018715858459472704,-0.02848143346816623,-0.02806722783436295,2.5893502965248965e-14,-1.3866731079602494e-12,177038835096.38,1351589171.5976694,-5035149389.462287,-37882198.80245691,0.004577636718750012,-0.02848143346816623,2.5893502965248965e-14,1.007161150332391,1.007161150332391,Mortality-disability complementarity
2023,FALSE,FALSE,Infant,Disability,High Income,0.25,92368129106.20259,792321318.380088,92088269162.52618,789890957.0861391,0.75,92312157117.4673,791835246.1212982,0.7999999999999999,-0.04999999999999993,-1119439774.705812,-9721445.175795568,0.12302398681640657,8.940696716308617e-6,-0.012126677673465303,-0.012277105904813913,1.3326953963372173e-12,1.1291107285389802e-14,92368129106.20259,792321318.380088,-1119439774.705812,-9721445.175795568,0.12302398681640657,-0.012126677673465303,1.3326953963372173e-12,1.0030390401103368,1.0030390401103368,Mortality-disability complementarity
2023,FALSE,FALSE,Infant,Mortality,Global,0.25,979640137703.723,8035321530.392131,957300382031.6855,7916426119.388101,0.75,975099118898.0547,8011308448.283521,0.7999999999999999,-0.04999999999999993,-90820376113.36682,-480261642.1722037,-298577542466.7183,-959345637.7482916,-0.09313963509268844,-0.05994796546313269,-0.30620224824337494,-0.11974893289170985,979640137703.723,8035321530.392131,-90820376113.36682,-480261642.1722037,-298577542466.7183,-0.09313963509268844,-0.30620224824337494,1.0233362026082404,1.0233362026082404,Mortality-disability complementarity
2023,FALSE,FALSE,Infant,Mortality,Low Income,0.25,184447078199.20233,1380526386.0143971,175780047749.01443,1342118621.8970544,0.75,182673269424.50797,1372735689.1164055,0.7999999999999999,-0.04999999999999993,-35476175493.887375,-155813937.95983335,-165832888611.54218,-449087849.6244919,-0.1942056197146477,-0.11350614629982175,-0.907811466526988,-0.327148083338285,184447078199.20233,1380526386.0143971,-35476175493.887375,-155813937.95983335,-165832888611.54218,-0.1942056197146477,-0.907811466526988,1.049306110455511,1.049306110455511,Mortality-disability complementarity
2023,FALSE,FALSE,Infant,Mortality,High Income,0.25,92387992615.42348,792102441.1579204,92088269162.52618,789890957.0861391,0.75,92327843679.59323,791658684.8954042,0.7999999999999999,-0.04999999999999993,-1202978716.604921,-8875125.25032283,-825859541.9911406,-5908080.39759846,-0.013029425021336326,-0.011210797556645807,-0.008944858983787534,-0.007462913639833371,92387992615.42348,792102441.1579204,-1202978716.604921,-8875125.25032283,-825859541.9911406,-0.013029425021336326,-0.008944858983787534,1.0032547408657264,1.0032547408657264,Mortality-disability complementarity
2023,FALSE,FALSE,Adult (early),Both,Global,0.25,973261664554.0507,8028956011.621436,957300382031.6855,7916426119.388101,0.75,970053117298.0436,8006363168.022268,0.7999999999999999,-0.04999999999999993,-64170945120.141685,-451856871.9833571,-65585330223.57805,-349286492.1642074,-0.06615199103620376,-0.05643721905947151,-0.06761004016590084,-0.0436261114858331,973193078137.8384,8028559517.858705,-63676126675.42978,-448997577.6455122,-21190079276.310783,-0.0660578311780074,-0.02202060409414298,1.0166732227647193,1.0166015771062618,Mortality-disability complementarity
2023,FALSE,FALSE,Adult (early),Both,Low Income,0.25,180215656663.40833,1369089670.9477096,175780047749.01443,1342118621.8970544,0.75,179320704424.68878,1363658978.1958025,0.7999999999999999,-0.04999999999999993,-17899044774.390892,-108613855.03814235,-31610824113.998493,-147067710.94694176,-0.09981582902998323,-0.07964883946413391,-0.17628094990712256,-0.10784786614430583,180186377088.47324,1368938165.1308315,-17687587051.288475,-107520337.66019359,-12548023426.741823,-0.09962231496738048,-0.07063915801923396,1.02523385885483,1.0250672894670636,Mortality-disability complementarity
2023,FALSE,FALSE,Adult (early),Both,High Income,0.25,93563039287.30894,801376211.4790497,92088269162.52618,789890957.0861391,0.75,93267076449.14911,799072722.6391885,0.7999999999999999,-0.04999999999999993,-5919256763.196724,-46069776.79722315,-4050184355.2192793,-25836070.210418172,-0.06346566214524811,-0.057654047612917196,-0.043425660044437146,-0.0323325643316749,93558181083.505,801344475.8344799,-5884237321.764534,-45841049.69623572,-920710720.4535508,-0.0634261916372891,-0.009960472740239243,1.0160147447464773,1.0159619887999478,Mortality-disability complementarity
2023,FALSE,FALSE,Adult (early),Disability,Global,0.25,966956728481.692,7995504748.895256,957300382031.6855,7916426119.388101,0.75,965025459191.6908,7979689022.993825,0.7999999999999999,-0.04999999999999993,-38625385800.02447,-316314518.0286221,-0.9429931640625024,2.8610229492187576e-4,-0.04002525055906529,-0.039639955531744146,-9.771692084189751e-13,3.5853815117037696e-14,966956728481.692,7995504748.895256,-38625385800.02447,-316314518.0286221,-0.9429931640625024,-0.04002525055906529,-9.771692084189751e-13,1.010087060061036,1.010087060061036,Mortality-disability complementarity
2023,FALSE,FALSE,Adult (early),Disability,Low Income,0.25,177863147402.77386,1358367510.3782835,175780047749.01443,1342118621.8970544,0.75,177446527472.02197,1355117732.6820376,0.7999999999999999,-0.04999999999999993,-8332398615.037853,-64995553.924918264,0.00762939453125002,0.001966953277587896,-0.046957236829284384,-0.04796303107648043,4.2995456940981545e-14,1.4514999177930605e-12,177863147402.77386,1358367510.3782835,-8332398615.037853,-64995553.924918264,0.00762939453125002,-0.046957236829284384,4.2995456940981545e-14,1.0118506035265946,1.0118506035265946,Mortality-disability complementarity
2023,FALSE,FALSE,Adult (early),Disability,High Income,0.25,93122670691.19592,798594399.6013044,92088269162.52618,789890957.0861391,0.75,92915790385.46198,796853711.0982713,0.7999999999999999,-0.04999999999999993,-4137606114.678961,-34813770.06066327,0.00381469726562501,9.83476638793948e-4,-0.04453070998496666,-0.043689035485171876,4.1055425023020357e-14,1.2341997346520002e-12,93122670691.19592,798594399.6013044,-4137606114.678961,-34813770.06066327,0.00381469726562501,-0.04453070998496666,4.1055425023020357e-14,1.0112327176748661,1.0112327176748661,Mortality-disability complementarity
2023,FALSE,FALSE,Adult (early),Mortality,Global,0.25,963536731687.8319,7949480888.351549,957300382031.6855,7916426119.388101,0.75,962284194644.0616,7942846735.370705,0.7999999999999999,-0.04999999999999993,-25050740875.405308,-132683059.61689013,-21190079275.36779,-93254076.87366033,-0.026032580618942102,-0.016704723638444677,-0.02202060409316581,-0.011740636572827944,963536731687.8319,7949480888.351549,-25050740875.405308,-132683059.61689013,-21190079275.36779,-0.026032580618942102,-0.02202060409316581,1.0065145170452257,1.0065145170452257,Mortality-disability complementarity
2023,FALSE,FALSE,Adult (early),Mortality,Low Income,0.25,178103277434.71384,1352689276.6496024,175780047749.01443,1342118621.8970544,0.75,177635518012.9013,1350563037.4628386,0.7999999999999999,-0.04999999999999993,-9355188436.250624,-42524783.73527533,-12548023426.749453,-48761028.861960895,-0.0526650781380961,-0.031486707806813806,-0.07063915801927695,-0.03610422283847123,178103277434.71384,1352689276.6496024,-9355188436.250624,-42524783.73527533,-12548023426.749453,-0.0526650781380961,-0.07063915801927695,1.0132166859404692,1.0132166859404692,Mortality-disability complementarity
2023,FALSE,FALSE,Adult (early),Mortality,High Income,0.25,92523779554.83528,792641033.3193146,92088269162.52618,789890957.0861391,0.75,92436447994.481,792089669.337536,0.7999999999999999,-0.04999999999999993,-1746631207.0855737,-11027279.635572448,-920710720.4573655,-5409846.8341730675,-0.018895481652322445,-0.013921756667771101,-0.009960472740280299,-0.006829841422749007,92523779554.83528,792641033.3193146,-1746631207.0855737,-11027279.635572448,-920710720.4573655,-0.018895481652322445,-0.009960472740280299,1.004729271125082,1.004729271125082,Mortality-disability complementarity
2023,FALSE,FALSE,Adult (late),Both,Global,0.25,971663607416.4086,8029175510.206798,957300382031.6855,7916426119.388101,0.75,968771599049.4255,8006461050.330309,0.7999999999999999,-0.04999999999999993,-57840167339.66072,-454289197.5297743,-78254949097.60457,-665725949.7981803,-0.059704648026856315,-0.05674032442973447,-0.08077750129585715,-0.08314859032140244,971579411009.9619,8028467452.746245,-57232029148.39363,-449173661.4184767,-23401469400.341858,-0.05939910934895082,-0.024343746481447597,1.0150038855664507,1.014915933646628,Mortality-disability complementarity
2023,FALSE,FALSE,Adult (late),Both,Low Income,0.25,178415230072.8522,1361830571.1638114,175780047749.01443,1342118621.8970544,0.75,177884174066.15143,1357853903.4145837,0.7999999999999999,-0.04999999999999993,-10621120134.015516,-79533354.98455535,-16250625242.910809,-138804893.35815942,-0.059708066722482814,-0.05857283672754005,-0.0913550928755896,-0.10222373188242707,178398930201.55283,1361690293.246156,-10503359253.579117,-78519468.03085814,-5616532979.482665,-0.059398519111767314,-0.03177089683157659,1.0149913619752817,1.0148986331843404,Mortality-disability complementarity
2023,FALSE,FALSE,Adult (late),Both,High Income,0.25,93759312268.59996,802497827.9679192,92088269162.52618,789890957.0861391,0.75,93422787545.70169,799958593.2128131,0.7999999999999999,-0.04999999999999993,-6730494457.965402,-50784695.1021219,-9369915431.390787,-72301721.85511906,-0.07204339149774243,-0.06348415472125772,-0.10029582372295516,-0.09038183034541716,93749171771.12051,802420973.7584025,-6657231454.499521,-50229322.96490914,-2753481314.0810084,-0.07167991574925352,-0.029778492258132293,1.0181461017920161,1.018035984644939,Mortality-disability complementarity
2023,FALSE,FALSE,Adult (late),Disability,Global,0.25,966581583243.1604,7992041556.0408945,957300382031.6855,7916426119.388101,0.75,964725343000.8655,7976918468.710336,0.7999999999999999,-0.04999999999999993,-37124804845.89848,-302461746.61117595,0.03051757812500008,2.8610229492187576e-4,-0.0384822531254527,-0.03791711646516004,3.163343675628173e-14,3.586626791337021e-14,966581583243.1604,7992041556.0408945,-37124804845.89848,-302461746.61117595,0.03051757812500008,-0.0384822531254527,3.163343675628173e-14,1.009695181769151,1.009695181769151,Mortality-disability complementarity
2023,FALSE,FALSE,Adult (late),Disability,Low Income,0.25,177144345467.64676,1353717249.9622946,175780047749.01443,1342118621.8970544,0.75,176871485923.9203,1351397524.3492465,0.7999999999999999,-0.04999999999999993,-5457190874.529427,-46394512.26096159,0.004959106445312513,0.0019490718841552784,-0.030853988962792955,-0.03433076605886373,2.8037907972603502e-14,1.4422639149748602e-12,177144345467.64676,1353717249.9622946,-5457190874.529427,-46394512.26096159,0.004959106445312513,-0.030853988962792955,2.8037907972603502e-14,1.007761391216484,1.007761391216484,Mortality-disability complementarity
2023,FALSE,FALSE,Adult (late),Disability,High Income,0.25,93276860063.15312,798940077.9870687,92088269162.52618,789890957.0861391,0.75,93039141883.02774,797130253.8068827,0.7999999999999999,-0.04999999999999993,-4754363602.507636,-36196483.603718325,-0.1178741455078128,2.980232238769539e-5,-0.051100681995594914,-0.04540849306729172,-1.2669307038107526e-12,3.738701704692226e-14,93276860063.15312,798940077.9870687,-4754363602.507636,-36196483.603718325,-0.1178741455078128,-0.051100681995594914,-1.2669307038107526e-12,1.0129070826440358,1.0129070826440358,Mortality-disability complementarity
2023,FALSE,FALSE,Adult (late),Mortality,Global,0.25,962298209798.4872,7952852016.0934515,957300382031.6855,7916426119.388101,0.75,961292848583.3624,7945516420.353086,0.7999999999999999,-0.04999999999999993,-20107224302.495144,-146711914.80730078,-23401469400.372375,-203752515.01451784,-0.020916856223498124,-0.018464742509560015,-0.02434374648147923,-0.025643709513026643,962298209798.4872,7952852016.0934515,-20107224302.495144,-146711914.80730078,-23401469400.372375,-0.020916856223498124,-0.02434374648147923,1.0052207518774772,1.0052207518774772,Mortality-disability complementarity
2023,FALSE,FALSE,Adult (late),Mortality,Low Income,0.25,177034632482.92047,1350091665.1809158,175780047749.01443,1342118621.8970544,0.75,176782324063.968,1348485417.392421,0.7999999999999999,-0.04999999999999993,-5046168379.049689,-32124955.76989655,-5616532979.487624,-47070504.70158619,-0.028544530148974356,-0.023822990857414596,-0.03177089683160463,-0.034906202243259604,177034632482.92047,1350091665.1809158,-5046168379.049689,-32124955.76989655,-5616532979.487624,-0.028544530148974356,-0.03177089683160463,1.0071372419678561,1.0071372419678561,Mortality-disability complementarity
2023,FALSE,FALSE,Adult (late),Mortality,High Income,0.25,92560580870.49358,793371852.8574729,92088269162.52618,789890957.0861391,0.75,92465437477.89398,792670210.8894134,0.7999999999999999,-0.04999999999999993,-1902867851.991885,-14032839.361190815,-2753481313.9631343,-22097345.098482873,-0.0205792337536586,-0.01770325056803296,-0.029778492256865362,-0.02787709793419461,92560580870.49358,793371852.8574729,-1902867851.991885,-14032839.361190815,-2753481313.9631343,-0.0205792337536586,-0.029778492256865362,1.005128902000903,1.005128902000903,Mortality-disability complementarity
2023,FALSE,FALSE,Ageing-related,Both,Global,0.25,997423553642.9053,8248828622.14392,957300382031.6855,7916426119.388101,0.75,988762005089.9088,8176390053.076841,0.7999999999999999,-0.04999999999999993,-173230971059.92944,-1448771381.3415737,-3076775890566.2554,-29030300519.377403,-0.17519986626526718,-0.17718961203378372,-3.111745672596392,-3.5505033799669414,995866521356.398,8234845540.537299,-161362954533.27414,-1341828873.7833614,-1701376839522.3188,-0.1658192929482595,-1.7446360765799356,1.0419128335936376,1.0402863511271805,Mortality-disability complementarity
2023,FALSE,FALSE,Ageing-related,Both,Low Income,0.25,181618190482.5678,1393289325.6957657,175780047749.01443,1342118621.8970544,0.75,180381246095.35428,1382234260.4724438,0.7999999999999999,-0.04999999999999993,-24738887744.270664,-221101304.4664386,-323651188451.14984,-3911552620.647238,-0.13714778160027255,-0.1599593576785362,-1.7942618507029233,-2.829876767278421,181459975448.23398,1391518953.995536,-23544815038.72928,-207642121.02365044,-191523533675.51624,-0.13208830470303976,-1.0717377695122998,1.0332127724864957,1.0323126985795883,Mortality-disability complementarity
2023,FALSE,FALSE,Ageing-related,Both,High Income,0.25,96757267729.1297,823345443.4983958,92088269162.52618,789890957.0861391,0.75,95743935133.5021,816078071.015459,0.7999999999999999,-0.04999999999999993,-20266651912.551907,-145347449.65873736,-388463917860.8225,-2825548075.8427334,-0.21167556863307083,-0.1781048343547318,-4.057321409645024,-3.4623502042235477,96541465189.40637,821804610.8053743,-18619853488.327965,-133575052.43464965,-196367324373.39682,-0.19840055664127942,-2.092200543773253,1.0507013391506275,1.0483579077702152,Mortality-disability complementarity
2023,FALSE,FALSE,Ageing-related,Disability,Global,0.25,973042805189.4775,8045088510.805435,957300382031.6855,7916426119.388101,0.75,969894320557.9192,8019356032.521968,0.7999999999999999,-0.04999999999999993,-62969692631.167076,-514649565.6693466,-0.9216308593750023,4.7683715820312625e-4,-0.06492428226092155,-0.06417592180497028,-9.502384330334526e-13,5.946077917844584e-14,973042805189.4775,8045088510.805435,-62969692631.167076,-514649565.6693466,-0.9216308593750023,-0.06492428226092155,-9.502384330334526e-13,1.0164446013532156,1.0164446013532156,Mortality-disability complementarity
2023,FALSE,FALSE,Ageing-related,Disability,Low Income,0.25,177753807489.51904,1359790898.8958118,175780047749.01443,1342118621.8970544,0.75,177359055541.41812,1356256443.4960604,0.7999999999999999,-0.04999999999999993,-7895038962.018443,-70689107.99502859,0.25100708007812567,5.960464477539078e-5,-0.04451443958086899,-0.05212075366278908,1.4152481772745387e-12,4.394791638500622e-14,177753807489.51904,1359790898.8958118,-7895038962.018443,-70689107.99502859,0.25100708007812567,-0.04451443958086899,1.4152481772745387e-12,1.0112285766546316,1.0112285766546316,Mortality-disability complementarity
2023,FALSE,FALSE,Ageing-related,Disability,High Income,0.25,94280314174.5366,805620767.5680678,92088269162.52618,789890957.0861391,0.75,93841905172.13452,802474805.4716821,0.7999999999999999,-0.04999999999999993,-8768180048.041698,-62919241.92771443,-0.11444091796875029,5.662441253662124e-5,-0.09343565683111608,-0.0784065013614122,-1.219507615055672e-12,7.056223092678692e-14,94280314174.5366,805620767.5680678,-8768180048.041698,-62919241.92771443,-0.11444091796875029,-0.09343565683111608,-1.219507615055672e-12,1.023803737782732,1.023803737782732,Mortality-disability complementarity
2023,FALSE,FALSE,Ageing-related,Mortality,Global,0.25,980124098198.606,8106183149.119964,957300382031.6855,7916426119.388101,0.75,975204435103.5006,8064824183.714263,0.7999999999999999,-0.04999999999999993,-98393261902.10707,-827179308.1140147,-1701376839521.3972,-16455195939.85681,-0.10089501068733796,-0.10256631629792783,-1.7446360765789855,-2.0403663570354924,980124098198.606,8106183149.119964,-98393261902.10707,-827179308.1140147,-1701376839521.3972,-0.10089501068733796,-1.7446360765789855,1.023841749773965,1.023841749773965,Mortality-disability complementarity
2023,FALSE,FALSE,Ageing-related,Mortality,Low Income,0.25,179486215707.72934,1373846676.9967787,175780047749.01443,1342118621.8970544,0.75,178703726903.8938,1366999026.3453476,0.7999999999999999,-0.04999999999999993,-15649776076.710836,-136953013.02862185,-191523533675.76724,-2373709054.4890227,-0.08757386512217077,-0.10018515769887837,-1.0717377695137151,-1.7364379994001164,179486215707.72934,1373846676.9967787,-15649776076.710836,-136953013.02862185,-191523533675.76724,-0.08757386512217077,-1.0717377695137151,1.0210841219249565,1.0210841219249565,Mortality-disability complementarity
2023,FALSE,FALSE,Ageing-related,Mortality,High Income,0.25,94349420177.39597,806074800.3234454,92088269162.52618,789890957.0861391,0.75,93856836505.38165,802542009.7980987,0.7999999999999999,-0.04999999999999993,-9851673440.286268,-70655810.50693521,-196367324373.28238,-1444657364.0183845,-0.10496489981016335,-0.08804001490801784,-2.0922005437720337,-1.800101859318028,94349420177.39597,806074800.3234454,-9851673440.286268,-70655810.50693521,-196367324373.28238,-0.10496489981016335,-2.0922005437720337,1.0245541699874832,1.0245541699874832,Mortality-disability complementarity
