"location","year","age_name","age","mortality","mortality_infant","mortality_adult_early","mortality_adult_late","mortality_ageing","mortality_covid","mortality_ageing_nocov"
"World Bank High Income",1990,"5-9 years",5,32.5793970699802,14.960284078052,3.67244205404273,8.13882879347816,5.80784214440735,0,5.80784214440735
"World Bank High Income",1990,"5-9 years",6,32.5793970699802,14.960284078052,3.67244205404273,8.13882879347816,5.80784214440735,0,5.80784214440735
"World Bank High Income",1990,"5-9 years",7,32.5793970699802,14.960284078052,3.67244205404273,8.13882879347816,5.80784214440735,0,5.80784214440735
"World Bank High Income",1990,"5-9 years",8,32.5793970699802,14.960284078052,3.67244205404273,8.13882879347816,5.80784214440735,0,5.80784214440735
"World Bank High Income",1990,"5-9 years",9,32.5793970699802,14.960284078052,3.67244205404273,8.13882879347816,5.80784214440735,0,5.80784214440735
"World Bank High Income",1990,"10-14 years",10,29.6289829855012,11.0474926417803,5.81696376278977,6.71541534121309,6.04911123971803,0,6.04911123971803
"World Bank High Income",1990,"10-14 years",11,29.6289829855012,11.0474926417803,5.81696376278977,6.71541534121309,6.04911123971803,0,6.04911123971803
"World Bank High Income",1990,"10-14 years",12,29.6289829855012,11.0474926417803,5.81696376278977,6.71541534121309,6.04911123971803,0,6.04911123971803
"World Bank High Income",1990,"10-14 years",13,29.6289829855012,11.0474926417803,5.81696376278977,6.71541534121309,6.04911123971803,0,6.04911123971803
"World Bank High Income",1990,"10-14 years",14,29.6289829855012,11.0474926417803,5.81696376278977,6.71541534121309,6.04911123971803,0,6.04911123971803
"World Bank High Income",1990,"15-19 years",15,74.3994814195529,13.3541297873396,38.8046112108729,10.8418809992845,11.3988594220559,0,11.3988594220559
"World Bank High Income",1990,"15-19 years",16,74.3994814195529,13.3541297873396,38.8046112108729,10.8418809992845,11.3988594220559,0,11.3988594220559
"World Bank High Income",1990,"15-19 years",17,74.3994814195529,13.3541297873396,38.8046112108729,10.8418809992845,11.3988594220559,0,11.3988594220559
"World Bank High Income",1990,"15-19 years",18,74.3994814195529,13.3541297873396,38.8046112108729,10.8418809992845,11.3988594220559,0,11.3988594220559
"World Bank High Income",1990,"15-19 years",19,74.3994814195529,13.3541297873396,38.8046112108729,10.8418809992845,11.3988594220559,0,11.3988594220559
"World Bank High Income",1990,"20-24 years",20,99.7579229690283,14.9863789751914,55.6632505227243,13.4277132525203,15.6805802185924,0,15.6805802185924
"World Bank High Income",1990,"20-24 years",21,99.7579229690283,14.9863789751914,55.6632505227243,13.4277132525203,15.6805802185924,0,15.6805802185924
"World Bank High Income",1990,"20-24 years",22,99.7579229690283,14.9863789751914,55.6632505227243,13.4277132525203,15.6805802185924,0,15.6805802185924
"World Bank High Income",1990,"20-24 years",23,99.7579229690283,14.9863789751914,55.6632505227243,13.4277132525203,15.6805802185924,0,15.6805802185924
"World Bank High Income",1990,"20-24 years",24,99.7579229690283,14.9863789751914,55.6632505227243,13.4277132525203,15.6805802185924,0,15.6805802185924
"World Bank High Income",1990,"25-29 years",25,114.387273841269,16.7659549025468,58.6629095508383,15.8900167091898,23.0683926786936,0,23.0683926786936
"World Bank High Income",1990,"25-29 years",26,114.387273841269,16.7659549025468,58.6629095508383,15.8900167091898,23.0683926786936,0,23.0683926786936
"World Bank High Income",1990,"25-29 years",27,114.387273841269,16.7659549025468,58.6629095508383,15.8900167091898,23.0683926786936,0,23.0683926786936
"World Bank High Income",1990,"25-29 years",28,114.387273841269,16.7659549025468,58.6629095508383,15.8900167091898,23.0683926786936,0,23.0683926786936
"World Bank High Income",1990,"25-29 years",29,114.387273841269,16.7659549025468,58.6629095508383,15.8900167091898,23.0683926786936,0,23.0683926786936
"World Bank High Income",1990,"30-34 years",30,144.460501210698,19.3373602070863,62.3571833408344,23.2976318639227,39.4683257988545,0,39.4683257988545
"World Bank High Income",1990,"30-34 years",31,144.460501210698,19.3373602070863,62.3571833408344,23.2976318639227,39.4683257988545,0,39.4683257988545
"World Bank High Income",1990,"30-34 years",32,144.460501210698,19.3373602070863,62.3571833408344,23.2976318639227,39.4683257988545,0,39.4683257988545
"World Bank High Income",1990,"30-34 years",33,144.460501210698,19.3373602070863,62.3571833408344,23.2976318639227,39.4683257988545,0,39.4683257988545
"World Bank High Income",1990,"30-34 years",34,144.460501210698,19.3373602070863,62.3571833408344,23.2976318639227,39.4683257988545,0,39.4683257988545
"World Bank High Income",1990,"35-39 years",35,190.593788478558,22.1858444853299,62.8782761104194,36.3250097886566,69.2046580941516,0,69.2046580941516
"World Bank High Income",1990,"35-39 years",36,190.593788478558,22.1858444853299,62.8782761104194,36.3250097886566,69.2046580941516,0,69.2046580941516
"World Bank High Income",1990,"35-39 years",37,190.593788478558,22.1858444853299,62.8782761104194,36.3250097886566,69.2046580941516,0,69.2046580941516
"World Bank High Income",1990,"35-39 years",38,190.593788478558,22.1858444853299,62.8782761104194,36.3250097886566,69.2046580941516,0,69.2046580941516
"World Bank High Income",1990,"35-39 years",39,190.593788478558,22.1858444853299,62.8782761104194,36.3250097886566,69.2046580941516,0,69.2046580941516
"World Bank High Income",1990,"40-44 years",40,261.789677835212,24.3608124418272,59.0306406100691,58.1660646170351,120.232160166281,0,120.232160166281
"World Bank High Income",1990,"40-44 years",41,261.789677835212,24.3608124418272,59.0306406100691,58.1660646170351,120.232160166281,0,120.232160166281
"World Bank High Income",1990,"40-44 years",42,261.789677835212,24.3608124418272,59.0306406100691,58.1660646170351,120.232160166281,0,120.232160166281
"World Bank High Income",1990,"40-44 years",43,261.789677835212,24.3608124418272,59.0306406100691,58.1660646170351,120.232160166281,0,120.232160166281
"World Bank High Income",1990,"40-44 years",44,261.789677835212,24.3608124418272,59.0306406100691,58.1660646170351,120.232160166281,0,120.232160166281
"World Bank High Income",1990,"45-49 years",45,392.547770872789,27.12473690951,57.7130579008627,98.6157869988471,209.094189063569,0,209.094189063569
"World Bank High Income",1990,"45-49 years",46,392.547770872789,27.12473690951,57.7130579008627,98.6157869988471,209.094189063569,0,209.094189063569
"World Bank High Income",1990,"45-49 years",47,392.547770872789,27.12473690951,57.7130579008627,98.6157869988471,209.094189063569,0,209.094189063569
"World Bank High Income",1990,"45-49 years",48,392.547770872789,27.12473690951,57.7130579008627,98.6157869988471,209.094189063569,0,209.094189063569
"World Bank High Income",1990,"45-49 years",49,392.547770872789,27.12473690951,57.7130579008627,98.6157869988471,209.094189063569,0,209.094189063569
"World Bank High Income",1990,"50-54 years",50,631.579986872381,35.5639312406849,58.9274735217224,163.047093316185,374.041488793789,0,374.041488793789
"World Bank High Income",1990,"50-54 years",51,631.579986872381,35.5639312406849,58.9274735217224,163.047093316185,374.041488793789,0,374.041488793789
"World Bank High Income",1990,"50-54 years",52,631.579986872381,35.5639312406849,58.9274735217224,163.047093316185,374.041488793789,0,374.041488793789
"World Bank High Income",1990,"50-54 years",53,631.579986872381,35.5639312406849,58.9274735217224,163.047093316185,374.041488793789,0,374.041488793789
"World Bank High Income",1990,"50-54 years",54,631.579986872381,35.5639312406849,58.9274735217224,163.047093316185,374.041488793789,0,374.041488793789
"World Bank High Income",1990,"55-59 years",55,955.34970056229,42.910219919403,55.1342574548159,243.523064995691,613.782158192379,0,613.782158192379
"World Bank High Income",1990,"55-59 years",56,955.34970056229,42.910219919403,55.1342574548159,243.523064995691,613.782158192379,0,613.782158192379
"World Bank High Income",1990,"55-59 years",57,955.34970056229,42.910219919403,55.1342574548159,243.523064995691,613.782158192379,0,613.782158192379
"World Bank High Income",1990,"55-59 years",58,955.34970056229,42.910219919403,55.1342574548159,243.523064995691,613.782158192379,0,613.782158192379
"World Bank High Income",1990,"55-59 years",59,955.34970056229,42.910219919403,55.1342574548159,243.523064995691,613.782158192379,0,613.782158192379
"World Bank High Income",1990,"60-64 years",60,1491.53221371346,54.5067841295486,50.7738839761644,338.432431607074,1047.81911400067,0,1047.81911400067
"World Bank High Income",1990,"60-64 years",61,1491.53221371346,54.5067841295486,50.7738839761644,338.432431607074,1047.81911400067,0,1047.81911400067
"World Bank High Income",1990,"60-64 years",62,1491.53221371346,54.5067841295486,50.7738839761644,338.432431607074,1047.81911400067,0,1047.81911400067
"World Bank High Income",1990,"60-64 years",63,1491.53221371346,54.5067841295486,50.7738839761644,338.432431607074,1047.81911400067,0,1047.81911400067
"World Bank High Income",1990,"60-64 years",64,1491.53221371346,54.5067841295486,50.7738839761644,338.432431607074,1047.81911400067,0,1047.81911400067
"World Bank High Income",1990,"65-69 years",65,2194.46353438304,76.126142694727,47.2959629659446,422.467464382832,1648.57396433954,0,1648.57396433954
"World Bank High Income",1990,"65-69 years",66,2194.46353438304,76.126142694727,47.2959629659446,422.467464382832,1648.57396433954,0,1648.57396433954
"World Bank High Income",1990,"65-69 years",67,2194.46353438304,76.126142694727,47.2959629659446,422.467464382832,1648.57396433954,0,1648.57396433954
"World Bank High Income",1990,"65-69 years",68,2194.46353438304,76.126142694727,47.2959629659446,422.467464382832,1648.57396433954,0,1648.57396433954
"World Bank High Income",1990,"65-69 years",69,2194.46353438304,76.126142694727,47.2959629659446,422.467464382832,1648.57396433954,0,1648.57396433954
"World Bank High Income",1990,"70-74 years",70,3358.98364162039,130.322945506949,48.369039403447,495.687832378004,2684.60382433199,0,2684.60382433199
"World Bank High Income",1990,"70-74 years",71,3358.98364162039,130.322945506949,48.369039403447,495.687832378004,2684.60382433199,0,2684.60382433199
"World Bank High Income",1990,"70-74 years",72,3358.98364162039,130.322945506949,48.369039403447,495.687832378004,2684.60382433199,0,2684.60382433199
"World Bank High Income",1990,"70-74 years",73,3358.98364162039,130.322945506949,48.369039403447,495.687832378004,2684.60382433199,0,2684.60382433199
"World Bank High Income",1990,"70-74 years",74,3358.98364162039,130.322945506949,48.369039403447,495.687832378004,2684.60382433199,0,2684.60382433199
"World Bank High Income",1990,"75-79 years",75,5536.41412258759,239.103582928603,56.6469582486485,554.125498248088,4686.53808316225,0,4686.53808316225
"World Bank High Income",1990,"75-79 years",76,5536.41412258759,239.103582928603,56.6469582486485,554.125498248088,4686.53808316225,0,4686.53808316225
"World Bank High Income",1990,"75-79 years",77,5536.41412258759,239.103582928603,56.6469582486485,554.125498248088,4686.53808316225,0,4686.53808316225
"World Bank High Income",1990,"75-79 years",78,5536.41412258759,239.103582928603,56.6469582486485,554.125498248088,4686.53808316225,0,4686.53808316225
"World Bank High Income",1990,"75-79 years",79,5536.41412258759,239.103582928603,56.6469582486485,554.125498248088,4686.53808316225,0,4686.53808316225
"World Bank High Income",1990,"80-84 years",80,9075.89945192342,452.591066046842,63.0315914355308,583.953043273216,7976.32375116783,0,7976.32375116783
"World Bank High Income",1990,"80-84 years",81,9075.89945192342,452.591066046842,63.0315914355308,583.953043273216,7976.32375116783,0,7976.32375116783
"World Bank High Income",1990,"80-84 years",82,9075.89945192342,452.591066046842,63.0315914355308,583.953043273216,7976.32375116783,0,7976.32375116783
"World Bank High Income",1990,"80-84 years",83,9075.89945192342,452.591066046842,63.0315914355308,583.953043273216,7976.32375116783,0,7976.32375116783
"World Bank High Income",1990,"80-84 years",84,9075.89945192342,452.591066046842,63.0315914355308,583.953043273216,7976.32375116783,0,7976.32375116783
"World Bank High Income",1990,"85-89 years",85,14371.7271833064,886.484038002454,68.9312056551216,594.416677037544,12821.8952626113,0,12821.8952626113
"World Bank High Income",1990,"85-89 years",86,14371.7271833064,886.484038002454,68.9312056551216,594.416677037544,12821.8952626113,0,12821.8952626113
"World Bank High Income",1990,"85-89 years",87,14371.7271833064,886.484038002454,68.9312056551216,594.416677037544,12821.8952626113,0,12821.8952626113
"World Bank High Income",1990,"85-89 years",88,14371.7271833064,886.484038002454,68.9312056551216,594.416677037544,12821.8952626113,0,12821.8952626113
"World Bank High Income",1990,"85-89 years",89,14371.7271833064,886.484038002454,68.9312056551216,594.416677037544,12821.8952626113,0,12821.8952626113
"World Bank High Income",1990,"90-94 years",90,22564.6717815399,1616.19954007328,70.6130472818252,638.672326614493,20239.1868675703,0,20239.1868675703
"World Bank High Income",1990,"90-94 years",91,22564.6717815399,1616.19954007328,70.6130472818252,638.672326614493,20239.1868675703,0,20239.1868675703
"World Bank High Income",1990,"90-94 years",92,22564.6717815399,1616.19954007328,70.6130472818252,638.672326614493,20239.1868675703,0,20239.1868675703
"World Bank High Income",1990,"90-94 years",93,22564.6717815399,1616.19954007328,70.6130472818252,638.672326614493,20239.1868675703,0,20239.1868675703
"World Bank High Income",1990,"90-94 years",94,22564.6717815399,1616.19954007328,70.6130472818252,638.672326614493,20239.1868675703,0,20239.1868675703
"World Bank High Income",1990,"95-99 years",95,33763.6541280393,2669.44558851204,71.3177652125456,694.769816922446,30328.1209573922,0,30328.1209573922
"World Bank High Income",1990,"95-99 years",96,33763.6541280393,2669.44558851204,71.3177652125456,694.769816922446,30328.1209573922,0,30328.1209573922
"World Bank High Income",1990,"95-99 years",97,33763.6541280393,2669.44558851204,71.3177652125456,694.769816922446,30328.1209573922,0,30328.1209573922
"World Bank High Income",1990,"95-99 years",98,33763.6541280393,2669.44558851204,71.3177652125456,694.769816922446,30328.1209573922,0,30328.1209573922
"World Bank High Income",1990,"95-99 years",99,33763.6541280393,2669.44558851204,71.3177652125456,694.769816922446,30328.1209573922,0,30328.1209573922
"World Bank High Income",1990,"95-99 years",100,33763.6541280393,2669.44558851204,71.3177652125456,694.769816922446,30328.1209573922,0,30328.1209573922
"World Bank High Income",2023,"0-1 years",0,432.729619670001,399.944474121975,4.39827733744424,3.69679475694358,24.6900734536377,1.88833347740343,22.8017399762343
"World Bank High Income",2023,"1-2 years",1,34.6893943481689,22.2702960667358,2.67706575767625,2.44586859406953,7.29616392968732,0.440194536725364,6.85596939296196
"World Bank High Income",2023,"2-4 years",2,17.5840009476127,9.67783298937235,1.98285398527317,1.9050330933218,4.01828087964541,0.123244324338333,3.89503655530708
"World Bank High Income",2023,"2-4 years",3,17.5840009476127,9.67783298937235,1.98285398527317,1.9050330933218,4.01828087964541,0.123244324338333,3.89503655530708
"World Bank High Income",2023,"2-4 years",4,17.5840009476127,9.67783298937235,1.98285398527317,1.9050330933218,4.01828087964541,0.123244324338333,3.89503655530708
"World Bank High Income",2023,"5-9 years",5,11.6113142990572,4.94546944843981,1.81801367912469,1.95566257010959,2.89216860138315,0.0786354242721301,2.81353317711102
"World Bank High Income",2023,"5-9 years",6,11.6113142990572,4.94546944843981,1.81801367912469,1.95566257010959,2.89216860138315,0.0786354242721301,2.81353317711102
"World Bank High Income",2023,"5-9 years",7,11.6113142990572,4.94546944843981,1.81801367912469,1.95566257010959,2.89216860138315,0.0786354242721301,2.81353317711102
"World Bank High Income",2023,"5-9 years",8,11.6113142990572,4.94546944843981,1.81801367912469,1.95566257010959,2.89216860138315,0.0786354242721301,2.81353317711102
"World Bank High Income",2023,"5-9 years",9,11.6113142990572,4.94546944843981,1.81801367912469,1.95566257010959,2.89216860138315,0.0786354242721301,2.81353317711102
"World Bank High Income",2023,"10-14 years",10,14.8432423010779,4.95484862842203,4.08520480346586,2.22021248151642,3.58297638767361,0.0920712900873596,3.49090509758625
"World Bank High Income",2023,"10-14 years",11,14.8432423010779,4.95484862842203,4.08520480346586,2.22021248151642,3.58297638767361,0.0920712900873596,3.49090509758625
"World Bank High Income",2023,"10-14 years",12,14.8432423010779,4.95484862842203,4.08520480346586,2.22021248151642,3.58297638767361,0.0920712900873596,3.49090509758625
"World Bank High Income",2023,"10-14 years",13,14.8432423010779,4.95484862842203,4.08520480346586,2.22021248151642,3.58297638767361,0.0920712900873596,3.49090509758625
"World Bank High Income",2023,"10-14 years",14,14.8432423010779,4.95484862842203,4.08520480346586,2.22021248151642,3.58297638767361,0.0920712900873596,3.49090509758625
"World Bank High Income",2023,"15-19 years",15,42.9359904164835,6.28589443177257,25.7418530752098,3.7199886241291,7.18825428537199,0.152491770850867,7.03576251452113
"World Bank High Income",2023,"15-19 years",16,42.9359904164835,6.28589443177257,25.7418530752098,3.7199886241291,7.18825428537199,0.152491770850867,7.03576251452113
"World Bank High Income",2023,"15-19 years",17,42.9359904164835,6.28589443177257,25.7418530752098,3.7199886241291,7.18825428537199,0.152491770850867,7.03576251452113
"World Bank High Income",2023,"15-19 years",18,42.9359904164835,6.28589443177257,25.7418530752098,3.7199886241291,7.18825428537199,0.152491770850867,7.03576251452113
"World Bank High Income",2023,"15-19 years",19,42.9359904164835,6.28589443177257,25.7418530752098,3.7199886241291,7.18825428537199,0.152491770850867,7.03576251452113
"World Bank High Income",2023,"20-24 years",20,74.4865448543763,7.45948015481593,51.1813004801924,5.04691354475456,10.7988506746134,0.308723470145736,10.4901272044677
"World Bank High Income",2023,"20-24 years",21,74.4865448543763,7.45948015481593,51.1813004801924,5.04691354475456,10.7988506746134,0.308723470145736,10.4901272044677
"World Bank High Income",2023,"20-24 years",22,74.4865448543763,7.45948015481593,51.1813004801924,5.04691354475456,10.7988506746134,0.308723470145736,10.4901272044677
"World Bank High Income",2023,"20-24 years",23,74.4865448543763,7.45948015481593,51.1813004801924,5.04691354475456,10.7988506746134,0.308723470145736,10.4901272044677
"World Bank High Income",2023,"20-24 years",24,74.4865448543763,7.45948015481593,51.1813004801924,5.04691354475456,10.7988506746134,0.308723470145736,10.4901272044677
"World Bank High Income",2023,"25-29 years",25,90.0221047888049,8.53795882383307,57.4942276349679,7.20181156115953,16.7881067688444,0.434187433487325,16.3539193353571
"World Bank High Income",2023,"25-29 years",26,90.0221047888049,8.53795882383307,57.4942276349679,7.20181156115953,16.7881067688444,0.434187433487325,16.3539193353571
"World Bank High Income",2023,"25-29 years",27,90.0221047888049,8.53795882383307,57.4942276349679,7.20181156115953,16.7881067688444,0.434187433487325,16.3539193353571
"World Bank High Income",2023,"25-29 years",28,90.0221047888049,8.53795882383307,57.4942276349679,7.20181156115953,16.7881067688444,0.434187433487325,16.3539193353571
"World Bank High Income",2023,"25-29 years",29,90.0221047888049,8.53795882383307,57.4942276349679,7.20181156115953,16.7881067688444,0.434187433487325,16.3539193353571
"World Bank High Income",2023,"30-34 years",30,118.80431117223,10.423311737,65.0816684227677,13.5551668359028,29.7441641765599,0.590688920903897,29.153475255656
"World Bank High Income",2023,"30-34 years",31,118.80431117223,10.423311737,65.0816684227677,13.5551668359028,29.7441641765599,0.590688920903897,29.153475255656
"World Bank High Income",2023,"30-34 years",32,118.80431117223,10.423311737,65.0816684227677,13.5551668359028,29.7441641765599,0.590688920903897,29.153475255656
"World Bank High Income",2023,"30-34 years",33,118.80431117223,10.423311737,65.0816684227677,13.5551668359028,29.7441641765599,0.590688920903897,29.153475255656
"World Bank High Income",2023,"30-34 years",34,118.80431117223,10.423311737,65.0816684227677,13.5551668359028,29.7441641765599,0.590688920903897,29.153475255656
"World Bank High Income",2023,"35-39 years",35,156.467659982711,13.1592106670516,68.1043860333881,24.2050744472837,50.9989888349871,0.876746181201989,50.1222426537852
"World Bank High Income",2023,"35-39 years",36,156.467659982711,13.1592106670516,68.1043860333881,24.2050744472837,50.9989888349871,0.876746181201989,50.1222426537852
"World Bank High Income",2023,"35-39 years",37,156.467659982711,13.1592106670516,68.1043860333881,24.2050744472837,50.9989888349871,0.876746181201989,50.1222426537852
"World Bank High Income",2023,"35-39 years",38,156.467659982711,13.1592106670516,68.1043860333881,24.2050744472837,50.9989888349871,0.876746181201989,50.1222426537852
"World Bank High Income",2023,"35-39 years",39,156.467659982711,13.1592106670516,68.1043860333881,24.2050744472837,50.9989888349871,0.876746181201989,50.1222426537852
"World Bank High Income",2023,"40-44 years",40,203.350940440426,15.7561765239319,66.7227632138186,37.7808858800057,83.0911148226693,1.29916715661789,81.7919476660514
"World Bank High Income",2023,"40-44 years",41,203.350940440426,15.7561765239319,66.7227632138186,37.7808858800057,83.0911148226693,1.29916715661789,81.7919476660514
"World Bank High Income",2023,"40-44 years",42,203.350940440426,15.7561765239319,66.7227632138186,37.7808858800057,83.0911148226693,1.29916715661789,81.7919476660514
"World Bank High Income",2023,"40-44 years",43,203.350940440426,15.7561765239319,66.7227632138186,37.7808858800057,83.0911148226693,1.29916715661789,81.7919476660514
"World Bank High Income",2023,"40-44 years",44,203.350940440426,15.7561765239319,66.7227632138186,37.7808858800057,83.0911148226693,1.29916715661789,81.7919476660514
"World Bank High Income",2023,"45-49 years",45,274.521854614042,17.3124740468576,60.9258403797418,59.2592078114076,137.024332376035,1.7962129567983,135.228119419237
"World Bank High Income",2023,"45-49 years",46,274.521854614042,17.3124740468576,60.9258403797418,59.2592078114076,137.024332376035,1.7962129567983,135.228119419237
"World Bank High Income",2023,"45-49 years",47,274.521854614042,17.3124740468576,60.9258403797418,59.2592078114076,137.024332376035,1.7962129567983,135.228119419237
"World Bank High Income",2023,"45-49 years",48,274.521854614042,17.3124740468576,60.9258403797418,59.2592078114076,137.024332376035,1.7962129567983,135.228119419237
"World Bank High Income",2023,"45-49 years",49,274.521854614042,17.3124740468576,60.9258403797418,59.2592078114076,137.024332376035,1.7962129567983,135.228119419237
"World Bank High Income",2023,"50-54 years",50,400.220664227706,20.9937094262038,56.5144379782894,94.1965291389807,228.515987684232,2.66113417396579,225.854853510266
"World Bank High Income",2023,"50-54 years",51,400.220664227706,20.9937094262038,56.5144379782894,94.1965291389807,228.515987684232,2.66113417396579,225.854853510266
"World Bank High Income",2023,"50-54 years",52,400.220664227706,20.9937094262038,56.5144379782894,94.1965291389807,228.515987684232,2.66113417396579,225.854853510266
"World Bank High Income",2023,"50-54 years",53,400.220664227706,20.9937094262038,56.5144379782894,94.1965291389807,228.515987684232,2.66113417396579,225.854853510266
"World Bank High Income",2023,"50-54 years",54,400.220664227706,20.9937094262038,56.5144379782894,94.1965291389807,228.515987684232,2.66113417396579,225.854853510266
"World Bank High Income",2023,"55-59 years",55,602.713557363856,28.2514448941764,55.2568274981419,149.292653780433,369.912631191104,3.87894098305959,366.033690208045
"World Bank High Income",2023,"55-59 years",56,602.713557363856,28.2514448941764,55.2568274981419,149.292653780433,369.912631191104,3.87894098305959,366.033690208045
"World Bank High Income",2023,"55-59 years",57,602.713557363856,28.2514448941764,55.2568274981419,149.292653780433,369.912631191104,3.87894098305959,366.033690208045
"World Bank High Income",2023,"55-59 years",58,602.713557363856,28.2514448941764,55.2568274981419,149.292653780433,369.912631191104,3.87894098305959,366.033690208045
"World Bank High Income",2023,"55-59 years",59,602.713557363856,28.2514448941764,55.2568274981419,149.292653780433,369.912631191104,3.87894098305959,366.033690208045
"World Bank High Income",2023,"60-64 years",60,940.083326543466,39.6506505382114,51.2693548423347,225.12623170287,624.037089460049,6.44617658873127,617.590912871318
"World Bank High Income",2023,"60-64 years",61,940.083326543466,39.6506505382114,51.2693548423347,225.12623170287,624.037089460049,6.44617658873127,617.590912871318
"World Bank High Income",2023,"60-64 years",62,940.083326543466,39.6506505382114,51.2693548423347,225.12623170287,624.037089460049,6.44617658873127,617.590912871318
"World Bank High Income",2023,"60-64 years",63,940.083326543466,39.6506505382114,51.2693548423347,225.12623170287,624.037089460049,6.44617658873127,617.590912871318
"World Bank High Income",2023,"60-64 years",64,940.083326543466,39.6506505382114,51.2693548423347,225.12623170287,624.037089460049,6.44617658873127,617.590912871318
"World Bank High Income",2023,"65-69 years",65,1395.66842788462,56.0131458254982,45.5082594101825,306.381668041043,987.765354607896,12.2538045262567,975.51155008164
"World Bank High Income",2023,"65-69 years",66,1395.66842788462,56.0131458254982,45.5082594101825,306.381668041043,987.765354607896,12.2538045262567,975.51155008164
"World Bank High Income",2023,"65-69 years",67,1395.66842788462,56.0131458254982,45.5082594101825,306.381668041043,987.765354607896,12.2538045262567,975.51155008164
"World Bank High Income",2023,"65-69 years",68,1395.66842788462,56.0131458254982,45.5082594101825,306.381668041043,987.765354607896,12.2538045262567,975.51155008164
"World Bank High Income",2023,"65-69 years",69,1395.66842788462,56.0131458254982,45.5082594101825,306.381668041043,987.765354607896,12.2538045262567,975.51155008164
"World Bank High Income",2023,"70-74 years",70,2069.43695148871,85.3495817930734,39.3964585470318,379.828574418921,1564.86233672969,21.2350845191209,1543.62725221057
"World Bank High Income",2023,"70-74 years",71,2069.43695148871,85.3495817930734,39.3964585470318,379.828574418921,1564.86233672969,21.2350845191209,1543.62725221057
"World Bank High Income",2023,"70-74 years",72,2069.43695148871,85.3495817930734,39.3964585470318,379.828574418921,1564.86233672969,21.2350845191209,1543.62725221057
"World Bank High Income",2023,"70-74 years",73,2069.43695148871,85.3495817930734,39.3964585470318,379.828574418921,1564.86233672969,21.2350845191209,1543.62725221057
"World Bank High Income",2023,"70-74 years",74,2069.43695148871,85.3495817930734,39.3964585470318,379.828574418921,1564.86233672969,21.2350845191209,1543.62725221057
"World Bank High Income",2023,"75-79 years",75,3190.10713030624,148.339978298007,38.9920027740295,454.02709716812,2548.74805206608,36.666213700767,2512.08183836531
"World Bank High Income",2023,"75-79 years",76,3190.10713030624,148.339978298007,38.9920027740295,454.02709716812,2548.74805206608,36.666213700767,2512.08183836531
"World Bank High Income",2023,"75-79 years",77,3190.10713030624,148.339978298007,38.9920027740295,454.02709716812,2548.74805206608,36.666213700767,2512.08183836531
"World Bank High Income",2023,"75-79 years",78,3190.10713030624,148.339978298007,38.9920027740295,454.02709716812,2548.74805206608,36.666213700767,2512.08183836531
"World Bank High Income",2023,"75-79 years",79,3190.10713030624,148.339978298007,38.9920027740295,454.02709716812,2548.74805206608,36.666213700767,2512.08183836531
"World Bank High Income",2023,"80-84 years",80,5624.60782154261,289.214202753608,44.4547669770279,537.806677152566,4753.13217465941,81.5071701745053,4671.6250044849
"World Bank High Income",2023,"80-84 years",81,5624.60782154261,289.214202753608,44.4547669770279,537.806677152566,4753.13217465941,81.5071701745053,4671.6250044849
"World Bank High Income",2023,"80-84 years",82,5624.60782154261,289.214202753608,44.4547669770279,537.806677152566,4753.13217465941,81.5071701745053,4671.6250044849
"World Bank High Income",2023,"80-84 years",83,5624.60782154261,289.214202753608,44.4547669770279,537.806677152566,4753.13217465941,81.5071701745053,4671.6250044849
"World Bank High Income",2023,"80-84 years",84,5624.60782154261,289.214202753608,44.4547669770279,537.806677152566,4753.13217465941,81.5071701745053,4671.6250044849
"World Bank High Income",2023,"85-89 years",85,10109.1889687449,593.698365534573,50.766203946862,633.25681876723,8831.46758049619,158.532202897545,8672.93537759865
"World Bank High Income",2023,"85-89 years",86,10109.1889687449,593.698365534573,50.766203946862,633.25681876723,8831.46758049619,158.532202897545,8672.93537759865
"World Bank High Income",2023,"85-89 years",87,10109.1889687449,593.698365534573,50.766203946862,633.25681876723,8831.46758049619,158.532202897545,8672.93537759865
"World Bank High Income",2023,"85-89 years",88,10109.1889687449,593.698365534573,50.766203946862,633.25681876723,8831.46758049619,158.532202897545,8672.93537759865
"World Bank High Income",2023,"85-89 years",89,10109.1889687449,593.698365534573,50.766203946862,633.25681876723,8831.46758049619,158.532202897545,8672.93537759865
"World Bank High Income",2023,"90-94 years",90,17860.6861766052,1230.17779496924,56.5732667690517,753.837378800267,15820.0977360666,349.156425563736,15470.9413105029
"World Bank High Income",2023,"90-94 years",91,17860.6861766052,1230.17779496924,56.5732667690517,753.837378800267,15820.0977360666,349.156425563736,15470.9413105029
"World Bank High Income",2023,"90-94 years",92,17860.6861766052,1230.17779496924,56.5732667690517,753.837378800267,15820.0977360666,349.156425563736,15470.9413105029
"World Bank High Income",2023,"90-94 years",93,17860.6861766052,1230.17779496924,56.5732667690517,753.837378800267,15820.0977360666,349.156425563736,15470.9413105029
"World Bank High Income",2023,"90-94 years",94,17860.6861766052,1230.17779496924,56.5732667690517,753.837378800267,15820.0977360666,349.156425563736,15470.9413105029
"World Bank High Income",2023,"95-99 years",95,29138.3365690223,2114.60815675887,59.4430817444862,899.414837330328,26064.8704931887,678.729419471857,25386.1410737168
